objectid,title,date,authors,authors_affiliation,report_type,report_number,publisher,funder,abstract,species,places,concepts,source,language,rights,rightsstatement,format,type,original_filename,filename,display_template,object_location,image_small,image_thumb
ferl-tr-2010-1,Adult Chinook Salmon Passage Behavior At Bonneville Dam In Relation To Structural Modifications To The Cascades Island Fishway-2009,2010,"Jepson, M.A.; Keefer, M.L.; Caudill, C.C.; Burke, B.J.","Fish and Wildlife Sciences, University of Idaho; Ecology Division,Northwest Fisheries Center, National Marine Fisheries Service, National Oceanic and Atmospheric Administration",Technical Report,2010-1,University of Idaho,"U.S. Army Corps of Engineers, Portland District","We conducted a radiotelemetry study of spring–summer Chinook salmon at Bonneville Dam to evaluate if modifications made at the Cascades Island (CI) fishway to facilitate passage of adult Pacific lamprey and reduce maintenance requirements adversely affected passage of adult salmon. This report compares Bonneville Dam passage time metrics and CI entrance use and passage efficiency metrics collected in April-May 2009 with similar metrics calculated using spring Chinook salmon data collected in 1997-1998, 2000-2004, and 2006-2007. It also compares passage time metrics and CI entrance use and passage efficiency metrics from June 2009 with similar metrics from summer Chinook salmon radio-tagged in June 2002–2004.","Chinook salmon, Oncorhynchus tshawytscha",Bonneville Dam; Columbia River; Cascades Island,salmonids; Federal Columbia River Power System; FCPRS; radiotelemetry; passage times; migration; fishways; lamprey passage system,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2010-01-CK-passage-in-relation-to-Cascades-Island-fishway-modifications-Bonneville-2009.pdf,ferl-tr-2010-1.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-tr-2010-1.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-tr-2010-1_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-tr-2010-1_th.jpg
ferl-tr-2009-4,"Energy Use, Migration Times, And Spawning Success Of Adult Spring–Summer Chinook
Salmon Returning To Spawning Areas In The South Fork Salmon River In Central Idaho:
2002–2007",2008,"Mann, R.D.; Peery, C.A.; Pinson, A.M.; Anderson, C.R.","Fish Ecology Research Lab, University of Idaho",Technical Report,2009-4,University of Idaho,"U.S. Army Corps of Engineers, Portland District; U.S. Army Corps of Engineers, Walla Walla District; Bonneville Power Administration","The accuracy and feasibility of multiple methods for determining energy condition in Chinook salmon were determined. These results were compared to proximate analysis of fish tissues, which represented the true value of energy content for these fish. Although all estimate methods produced results that were significantly correlated with proximate analysis, bioelectrical impedance and condition factor were less accurate than morphometrics and the Distell Fatmeter. Bioelectrical impedance did not seem to be as accurate in salmon as with other fish species, and is generally considered of better use for mammals. Although condition factor was included as a factor in many models to predict energy condition, its lipid estimation qualities by itself are suboptimal. From a series of 12 morphometric measures, breadth at anus, hump height and mideye to hyperal length together provided the best method for determining lipid content. These three measures were used in subsequent years. Although morphometrics proved to be the most accurate method for estimating energy condition, the Distell Fatmeter was also accurate, and had the added benefit of a reduced handling time. Either of these two methods are recommended to be used in further research when a quick and accurate measure of lipid content is needed.","Chinook salmon, Oncorhynchus tshawytscha",South Fork Salmon River; Columbia River; Lower Snake River,salmonids; Federal Columbia River Power System; FCPRS; radiotelemetry; migration; PIT tags; passage behavior; bioenergetics; condition; reproduction,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2009-04-CK-migration-energy-use-spawning-success-South-Fork-Salmon-2002-2007.pdf,ferl-tr-2009-4.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-tr-2009-4.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-tr-2009-4_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-tr-2009-4_th.jpg
ferl-tr-2008-5,"Adult Salmon And Steelhead Passage Through Fishways And Transition Pools At Bonneville Dam, 1997-2002",2008,"Keefer, M.L.; Joosten, D.C.; Williams, C.L.; Nauman, C.M.; Jepson, M.A.; Peery, C.A.; Bjornn, T.C.; Ringe, R.R.; Tolotti, K.R.; Lee, S.R.; Stuehrenberg, L.C.; Moser, M.M.; Burke, B.J.","Fish and Wildlife Sciences, University of Idaho; National Marine Fisheries Service, National Oceanic and Atmospheric Administration",Technical Report,2008-5,University of Idaho,"U.S. Army Corps of Engineers, Portland District; U.S. Army Corps of Engineers, Walla Walla District; Bonneville Power Administration","Evaluation of fishway entrance use and passage through fishways by spring–summer Chinook salmon Oncorhynchus tshawytscha, steelhead O. mykiss, and sockeye salmon O. nerka at Bonneville Dam were objectives of the adult salmon and steelhead passage project in 1997, 1998, 2000, 2001, and 2002. Critical parameters studied were times for a fish to first approach and first enter a fishway, total time to pass over the dam, which openings were approached, where fish entered and exited fishways, and fish passage through transition pools and over the dam. We report here on study results from five years of spring–summer Chinook salmon data, four years of steelhead data, and one year of sockeye salmon data.","Steelhead, Oncorhynchus mykiss; Chinook salmon, Oncorhynchus tshawytscha; sockeye salmon, Oncorhynchus nerka",Bonneville Dam; Columbia River,salmonids; Federal Columbia River Power System; FCPRS; radiotelemetry; migration; passage behavior; fishways,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2008-05-CK-FC-SK-SH-Bonneville-fishway-use-1997-2002.pdf,ferl-tr-2008-5.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-tr-2008-5.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-tr-2008-5_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-tr-2008-5_th.jpg
ferl-tr-2008-4,"Adult Salmon And Steelhead Passage Through Fishways And Transition Pools At John Day Dam, 1997-2001",2008,"Keefer, M.L.; Peery, C.A.; Bjornn, T.C.; Jepson, M.A.; Tolotti, K.R.; Lee, S.R.; Stuehrenberg, L.C.","Fish and Wildlife Sciences, University of Idaho; National Marine Fisheries Service, National Oceanic and Atmospheric Administration",Technical Report,2008-4,University of Idaho,"U.S. Army Corps of Engineers, Portland District; U.S. Army Corps of Engineers, Walla Walla District; Bonneville Power Administration","Evaluation of fishway entrance use and passage through fishways by spring–summer Chinook salmon Oncorhynchus tshawytscha, steelhead O. mykiss, and sockeye salmon O. nerka at John Day Dam were objectives of the adult salmon and steelhead passage project in 1997, 1998, 2000, and 2001. Critical parameters studied were times for a fish to first approach and first enter a fishway, total time to pass over the dam, which entrances were approached, where fish entered and exited fishways, and fish passage through transition pools and over the dam. We report here on study results from four years of spring–summer Chinook salmon data, three years of steelhead data, and one year of sockeye salmon data.","Steelhead, Oncorhynchus mykiss; Chinook salmon, Oncorhynchus tshawytscha; sockeye salmon, Oncorhynchus nerka",Bonneville Dam; Columbia River,salmonids; Federal Columbia River Power System; FCPRS; radiotelemetry; migration; passage behavior; fishways,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2008-04-CK-SH-John-Day-fishway-use-1997-2001.pdf,ferl-tr-2008-4.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-tr-2008-4.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-tr-2008-4_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-tr-2008-4_th.jpg
ferl-tr-2008-3,"Body Temperature During Migration In Adult Chinook Salmon And Steelhead Through The Lower Columbia And Snake Rivers, 2000 And 2002",2008,"Clabough, T.S.; Caudill, C.C.; Keefer, M.L.; Jepson, M.A.; Peery, C.A.; Bjornn, T.C.; Stuehrenberg, L.C.","Fish and Wildlife Sciences, University of Idaho; National Marine Fisheries Service, National Oceanic and Atmospheric Administration",Technical Report,2008-3,University of Idaho,"U.S. Army Corps of Engineers, Portland District; U.S. Army Corps of Engineers, Walla Walla District","Temperature is a major environmental factor affecting salmonid physiology, behavior, reproduction, and life history, yet the range of temperatures experienced by adult Pacific salmon and steelhead during their upstream migration in the Columbia and Snake rivers has not been well documented. Here, we present temperature histories for 261 spring-summer Chinook salmon, 64 fall Chinook salmon, and 302 steelhead that were tagged with radio data storage tags (RDSTs) and released near Bonneville Dam. Sixty-seven percent of all fish released with RDSTs were recaptured and 60% of the recaptured tags were recovered at Lower Granite Dam adult fish trap. The remaining 40% were tags returned from fisheries, hatcheries, and spawning ground surveys. RDSTs were programmed to record temperature at 1 minute intervals over a 40-day period.","Steelhead, Oncorhynchus mykiss; Chinook salmon, Oncorhynchus tshawytscha",Bonneville Dam; Columbia River; Snake River; Lower Granite Dam; The Dalles Dam; John Day Dam; McNary Dam; Ice Harbor Dam; Lower Monumental Dam; Little Goose Dam,salmonids; Federal Columbia River Power System; FCPRS; radiotelemetry; migration; bioenergetics; fish physiology; stream temperature; body temperature,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2008-03-CK-FC-SH-body-tempeatures-migration-Columbia-Snake-Rivers-2000&2002.pdf,ferl-tr-2008-3.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-tr-2008-3.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-tr-2008-3_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-tr-2008-3_th.jpg
ferl-tr-2008-2,"Migration Depths Of Adult Chinook Salmon And Steelhead In The Lower Columbia And Snake Rivers In Relation To Dissolved Gas Exposure, 2002",2008,"Johnson, E.L.; Clabough, T.S.; Peery, C.A.; Bjornn, T.C.; Stuehrenberg, L.C.","Fish and Wildlife Sciences, University of Idaho; National Marine Fisheries Service, National Oceanic and Atmospheric Administration",Technical Report,2008-2,University of Idaho,"U.S. Army Corps of Engineers, Portland District; U.S. Army Corps of Engineers, Walla Walla District","High spill volume at dams can create supersaturated dissolved gas conditions that may have negative effects on fishes. During 2002, 184 adult Chinook salmon Oncorhynchus tshawytscha and 231 steelhead Oncorhynchus mykiss were tagged at Bonneville Dam with archival radio-data storage transmitters (RDSTs) that recorded depth and water temperature as they migrated through dams and reservoirs of the lower Columbia and Snake rivers. These data were used to estimate the degree of exposure to gas supersaturated conditions. Migration depth plays a role in the development of gas bubble disease because hydrostatic compensation reduces the effects of exposure to supersaturation at greater depths. We found that adult spring and summer Chinook salmon and steelhead spent a majority of their time at depths deeper than 2 m (providing at least 20% hydrostatic compensation). However, migration depths below 2 m were interspersed with periods lasting several minutes at depths shallower than 2 m. Statistical associations were weak between dissolved gas concentrations and the percent and duration of time fish occupied near-surface waters. Based on the observed migration depths and dissolved gas conditions in the river, biological effects resulting from depth uncompensated exposure to dissolved gas were likely minimal in 2002.","Steelhead, Oncorhynchus mykiss; Chinook salmon, Oncorhynchus tshawytscha",Bonneville Dam; Columbia River; Snake River; Lower Granite Dam; Dodson Oregon; Skamania Washington,salmonids; Federal Columbia River Power System; FCPRS; radiotelemetry; dissolved gas concentrations; migration depth; fish physiology; gas bubble disease,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2008-02-CK-SH-depths-in-relation-to-dissolved-gas-lower-Columbia-River-2002.pdf,ferl-tr-2008-2.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-tr-2008-2.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-tr-2008-2_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-tr-2008-2_th.jpg
ferl-tr-2008-1,"Migration Depths Of Adult Steelhead In The Lower Columbia And Snake Rivers In Relation To Dissolved Gas Exposure, 2000",2008,"Johnson, E.L.; Clabough, T.S.; Peery, C.A.; Bjornn, T.C.; Stuehrenberg, L.C.","Fish and Wildlife Sciences, University of Idaho; National Marine Fisheries Service, National Oceanic and Atmospheric Administration",Technical Report,2008-1,University of Idaho,"U.S. Army Corps of Engineers, Portland District; U.S. Army Corps of Engineers, Walla Walla District","High spill volume at dams can create supersaturated dissolved gas conditions that may have negative effects on fishes. Water spilling over Columbia and Snake River dams during the spring and summer freshet creates plumes of high dissolved gas that extend downstream of dam spillways and creates gas supersaturated conditions that do not equilibrate in reservoirs. During 2000, 201-adult steelhead Oncorhynchus mykiss were tagged at Bonneville Dam with archival radio data storage transmitters (RDSTs) that recorded depth and water temperature as they migrated through tailraces and reservoirs of lower Columbia and Snake River dams. Migration depth plays a central role in the development and expression of gas bubble disease because hydrostatic compensation reduces the effects of exposure at greater depths. Swimming depths from 115 of the 201 adult steelhead tagged with RDSTs were used to estimate the degree of exposure to various dissolved gas conditions in the lower Columbia and Snake rivers. Migration paths of 28 individual fish tagged with RDSTs were monitored in the tailraces of Bonneville and Ice Harbor dams and combined with output from a two-dimensional dissolved gas model to estimate the degree of uncompensated dissolved gas exposure.","Steelhead, Oncorhynchus mykiss",Bonneville Dam; Columbia River; Snake River; Lower Granite Dam; The Dalles Dam; John Day Dam; McNary Dam; Ice Harbor Dam; Lower Monumental Dam; Little Goose Dam,salmonids; Federal Columbia River Power System; FCPRS; radiotelemetry; dissolved gas concentrations; migration depth; fish physiology; gas bubble disease,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2008-01-SH-depths-in-relation-to-dissolved-gas-lower-Columbia-River-2000.pdf,ferl-tr-2008-1.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-tr-2008-1.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-tr-2008-1_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-tr-2008-1_th.jpg
ferl-tr-2007-4_draft,"An Evaluation Of Adult Chinook Salmon Behavior In The Presence Of Pinniped Exclusion Gates, Hazing, And Acoustic Deterrents At Bonneville Dam: 2005-2006",2007,"Jepson, M.A.; Keefer, M.L.; Tolotti, K.R.; Peery, C.A.; Burke, B.J.","Fish and Wildlife Sciences, University of Idaho; Fish Ecology Division, Northwest Fisheries Center, National Marine Fisheries Service, National Oceanic and Atmospheric Administration",Technical Report,2007-4 Draft,University of Idaho,"U.S. Army Corps of Engineers, Portland District","We used radiotelemetry to evaluate the behavior of adult summer Chinook salmon in the presence of sea lion exclusion devices (SLEDs) intermittently deployed at four fishway openings at Powerhouse 2 of Bonneville Dam during 2005. Radio-tagged salmon that first approached at a SLED had the highest median time from first approach to first entry (1.3 h) among groupings (i.e., spillway, Powerhouse 1, and Powerhouse 2 w/ no SLED), suggesting the SLEDs mildly impeded fishway entry for some tagged salmon. However, we found no significant difference in the spatial distribution of first approaches or first entrances of radio-tagged salmon in the presence or absence of SLEDs during 2005.  Based on time-to-event analyses and Cox Proportional Modeling, tagged salmon were 21% more likely to first approach Powerhouse 2 entrances at any given time when the SLEDs were deployed than when they were not. In contrast, tagged salmon were 19% less likely to first enter a Powerhouse 2 fishway at any given time when the SLEDs were deployed than when they were not. Neither difference was statistically significant.","Chinook salmon, Oncorhynchus tshawytscha",Bonneville Dam; Columbia River,salmonids; pinnipeds; Federal Columbia River Power System; FCPRS; radiotelemetry; sea lion exclusion devices; SLEDs; migration; passage behavior,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2007-04-CK-passage-behavior-presence-of-pinniped-exclusion-gates-Bonneville-2005-2006.pdf,ferl-tr-2007-4_draft.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-tr-2007-4_draft.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-tr-2007-4_draft_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-tr-2007-4_draft_th.jpg
ferl-tr-2007-2,"Adult Salmon And Steelhead Passage Through Fishways And Transition Pools At The Dalles Dam, 1997-2001",2007,"Keefer, M.L.; Peery, C.A.; Bjornn, T.C.; Jepson, M.A.; Tolotti, K.R.; Ringe, R.R; Stuehrenberg, L.C.","Fish and Wildlife Sciences, University of Idaho; National Marine Fisheries Service, National Oceanic and Atmospheric Administration",Technical Report,2007-2,University of Idaho,"U.S. Army Corps of Engineers, Portland District; U.S. Army Corps of Engineers, Walla Walla District; Bonneville Power Administration","Evaluation of fishway entrance use and passage through fishways by spring–summer Chinook salmon Oncorhynchus tshawytscha, steelhead O. mykiss, and sockeye salmon O. nerka at The Dalles Dam were objectives of the adult salmon and steelhead passage project in 1997, 1998, 2000 and 2001. Critical parameters studied were times for a fish to first approach the dam and first enter a fishway, total time to pass over the dam, which entrances were approached, where fish entered and exited fishways, and fish passage through transition pools and over the dam. We report here on study results from four years of spring–summer Chinook salmon data, three years of steelhead data and one year of sockeye salmon data.","Steelhead, Oncorhynchus mykiss; Chinook salmon, Oncorhynchus tshawytscha; sockeye salmon, Oncorhynchus nerka",The Dalles Dam; Columbia River,salmonids; Federal Columbia River Power System; FCPRS; radiotelemetry; migration; passage behavior; fishways,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2007-02-CK-SH-The-Dalles-fishway-use-1997-2001.pdf,ferl-tr-2007-2.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-tr-2007-2.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-tr-2007-2_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-tr-2007-2_th.jpg
ferl-tr-2007-1,"Evaluation Of Fishway Modifications To Improve Passage Of Adult Chinook Salmon And Steelhead Through The Transition Pool At Lower Granite Dam, 2006",2007,"Clabough, T.S.; Naughton, G.P; Jepson, M.A.; Caudill, C.C.; Peery, C.A.; Burke, B.J.","Fish and Wildlife Sciences, University of Idaho; National Marine Fisheries Service, National Oceanic and Atmospheric Administration",Technical Report,2007-1,University of Idaho,"U.S. Army Corps of Engineers, Portland District; U.S. Army Corps of Engineers, Walla Walla District","Previous studies of Pacific salmonid passage over Snake River dams indicated slowed passage at transition pools in adult fishways. In 2001 and 2002, we conducted an experiment to determine if modified weirs affected adult salmon and steelhead passage times and route selection through the Lower Granite Dam transition pool. Attraction flows through weir orifices were experimentally manipulated using removable aluminum panels. Results from these studies indicated a greater proportion of radio-tagged spring– summer Chinook salmon passed straight through the transition pool when the panels were deployed, and mean transition pool passage times were significantly lower. Based on these results, the U.S. Army Corps of Engineers modified the fish ladder at Lower Granite Dam in 2006. Modifications included narrowing the junction pool walls and increasing the weir crest height of the lower eleven weirs. To evaluate the effectiveness of the modifications, we radio-tagged and monitored adult spring–summer and fall Chinook salmon and steelhead as they passed Little Goose and Lower Granite dams and compared their performance to that measured during previous years without modifications in place. Transition pool passage times at Lower Granite Dam for spring– summer Chinook were significantly faster in 2006 than in 2003 and 2004 (non-modified years) and the other runs exhibited similar, though not statistically different responses. The frequency of downstream exits out of the transition pool back to the collection channel or tailrace for spring-summer Chinook salmon at Lower Granite Dam in 2006 were lower than in 2003 and 2004. We also compared the relative passage times by individual fish at Little Goose and Lower Granite dams in an effort to statistically control for interannual variation river environment. For all runs, we found that passage time was relatively faster at Lower Granite Dam compared to Little Goose Dam in 2006 versus 2003 and 2004. While the results generally support the hypothesis that the weir modifications improved passage and provide no evidence that the modifications worsened passage conditions, we caution that rigorous conclusions can not be made because behaviors were made for only one year post-modification and inter-annual variability in pool passage times can be high.","Steelhead, Oncorhynchus mykiss; Chinook salmon, Oncorhynchus tshawytscha",Lower Granite Dam; Columbia River,salmonids; Federal Columbia River Power System; FCPRS; radiotelemetry; migration; passage behavior; fishways; modifications,"University of Idaho, Fish Ecology Research Lab",eng,These files are provided for research purposes with copyright held by the original authors. Please contact the publishing organization for more information about rights.,http://rightsstatements.org/vocab/InC-EDU/1.0/,application/pdf,Text,2007-01-CK-SH-transition-pool-passage-in-relation-to-fishway-modifications-Lower-Granite-2006.pdf,ferl-tr-2007-1.pdf,pdf,https://objects.lib.uidaho.edu/ferl/ferl-tr-2007-1.pdf,https://objects.lib.uidaho.edu/ferl/small/ferl-tr-2007-1_sm.jpg,https://objects.lib.uidaho.edu/ferl/thumbs/ferl-tr-2007-1_th.jpg
