objectid,title,date,description,editors,contributors,publisher,source,format,type,language,rights,rightsstatement,filename,display_template,object_location,image_small,image_thumb
blot_1950-class-of-50,"Blot Magazine Class of '50 Issue, 1950",1950,The Mantis; The Magic Circle; Ill is the Wind; The Postman; Hiserman; Cinder Man; A Breath of Spring; BLOT Goes to a First Night; BLOT Applauds; Poets' Corner,"Hargis, Marie; Gartin, Bob; Black, Sherman; Nepean, Don; Brown; Tally; Eggelson, Ann","West, Kenny; Reeves, Bob; Decker, Bethea; Cranston, Allan; Grinker, Morton; Budweg, Phyllis; Hansen, Orval; Whitsell, Norma; Koon, Sally Jo; McIntosh, Nancy; Clift, Marian; Maddox, Lois; Wilson, Ealeanor; Hahne, Florine; Wendling, Diane; Church, Catherine; Boyle, Louis, Thometz, Gene; Gregory, Shirley; Tovey, John; Pieser, Patsy; Hughs, Cahrles; Kople, Fred; Pratt, Jeanne; Pond, Marilyn; Farmer, Fred; Hamilton, Pat; Rosa, Dwain; Hoag, Jack; Waltman, Don; Bath, Lee; Merrill, Dick; Jones, Cal; Thometz, Gene; Carbuhn, Dick; Brockman, Earl; Gerber, Harold; Kunz, Cleon; Johnson, Jim; Christensen, Con; Wilder, Phil; Boyle, Louis; Hopkins, Lauralee; Carson, Terry; Hahne, Florine; Gandiago, Carmen; Moore, Gloria; Stephanic, Mary Ellen; Clift, Marian; Simons, Esther; Shuldberg, Bonnie; Bills, Ramona; McDevitt, Herman; Nye, David; Flerchinger, Francis; Reynolds, Jack; Michel, Mary",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1950-class-of-50.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1950-class-of-50.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1950-class-of-50_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1950-class-of-50_th.jpg
blot_1950-september,Blot Magazine Registration Issue September 1950,1950-09,"And Winter Came; Is This The Year?; Mel; Let 'Er Buck; Can You Read Character?; Rage of the Sage; Meet Blotter; Fashions of the Hour; His Lady, the S-87","Hargis, Marie; Gartin, Bob; Nepean, Don; Black, Sherman; Brown, Tally","Walenta, Donna Jo; Decker, Bethea; Reeves, Bob; Peters, Betty; Grinker, Morton; Thompson, Betty; Johnson, Phil; Bush, Lois; Bovard, James; Keefer, Kenneth; Bellos, Gene; Keefer, Keith",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1950-september.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1950-september.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1950-september_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1950-september_th.jpg
blot_1950-christmas,"Blot Magazine Christmas Special, 1950",1950-12,You're the Killer; Idaho's Newest Building; Friday Night Date; Christmas Traditions Exposed; Winter Comes Early; For Your Enchanted Evening; Johnny Clinton; The World Is Thus and So,"Hargis, Marie; Gartin, Bob; Nepean, Don; Black, Sherman; Eggelson, Ann","Walenta, Donna Jo; West, Kenny; Thompson, Mary; Brodd, Marilyn; Reeves, Bob; Henry, Alice; Peters, Betty; Walrath, Harriet; Christensen, Con; Thompson; Pierson, Lanna; Pond, Marilyn; Case, Richard; Dickinson, Joe; Brodd, Carla; Keefer, Keith; Goulder, Chris; Bellos, Gene; Bell, Pelly; Sylvester, Dorothy; Hagen, Buddy; Carroll, Mary; Petersen, Betty; Litchfield, Mary; Tuttle, Mary Anne; Clyde, Erlene; McDonald, Mary; Reed, Joan; Graf, Helcia; Harding, Mary; Harding, Ann; Evans, Marilyn; Simpson, Diana",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1950-christmas.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1950-christmas.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1950-christmas_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1950-christmas_th.jpg
blot_1951-spring,Blot Magazine Spring 1951,1951,"""Speaking of Dogs""; Igor Goes to a Lecture; The Pink Slip; The Winning of Megeen; An American Abroad; Expose!!; Diary of a College Girl; Fashions; How to Read the War News; On the Nature of Lots of Things","Gartin, Bob; Kornher, Ken; Nepean, Don; Thompson, Betty; Brodd, Marilyn; Clyde, Erlene","West, Ken; Henry, Alice; Clyde, Erlene; Sylvester, Dorothy; McDonald, Mary; Reed, Joanne; Bell, Polly; Parrot, Phyllis; Tuttle, Mary Ann; Greene, Barbara; Tupper, Gwen; Carrol, Mary; Pennington, Barbara; Collet, Ida Mae; Newhouse, Charles; Van Der Beets, Dick; Alley, Margaret; Hagan, Buddy; Fogelquist, Janet; Trowbridge, Jean; Simpson, Diana; Pickett, barbara; Graf, Helcia; Pierson, Lanna; Jones, Sue; Harding, Ann; Harding, Mary; Litchfield, Marie; Peterson, Betty; Bryan, Billee; Hill, Becky; Fletcher, Frank; Moore, Suzann; Payne, Phyllis; Moore, Janice; Fogelquist, Lois; Patano, Mary; Griffin, Charles; Moore, Suzann; Rankin, Janis; Jennings, Dinah; McKee, Jerry; Pennington, Barbara; Greene, Barbara; Carson, Terry; Wright, Bev Jo; Soderberg, Stan; Faylor, Dale; Keefer, Keith; Hinatsu, Dan; Brodd, Carla; Davie, Tom; Billings, Ruth; Gunn, Frank; Jennings, Dinah",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1951-spring.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1951-spring.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1951-spring_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1951-spring_th.jpg
blot_1951-summer,Blot Magazine Summer Issue 1951,1951,"""Call It Murder""; Igor Goes On A Cincip; A Name For The Noise; Fashions; Quite A Fellow, This Bow-Wow; Sports Round-Up; Flyaway Boys; Two Broom Handles and a Washtub; Incident On Venus; Primer for Phi Bets","Gartin, Bob; Kornher, Ken; Clyde, Erlene; Thompson, Betty; Pierson, Lanna; Brodd, Marilyn","Henry, Alice; Pickett, Barbara; Fletcher, Frank; Kaesar, Joan; Bryan, Billee; Mink, Elzo; Hill, Becky; Payne, Phyllis; Trowbridge, Jean; Harding, Mary; Harding, Ann; Jones, Sue; Fogelquist, Lois; Fogelquist, Janet; Bell, Polly; McDonald, Mary; Parrott, Phyllis; Reed, Joanne; Tuttle, Mary Ann; Tupper, Gwen; Alley, Margaret; Greene, Barbara; Carroll, Mary; Litchfield, Marie; Peterson, Betty; Howard, Joyce; Thompson, Mary; West, Ken; Loathian, Bill; Collett, Maizie; Hamilton, Pat; Merineau, Jack; Carson, Terry; Vadja, Elanta; McKee, Jerry; Moore, Susan; Greene, Barbara; Tozier, Andy; Janssen, Sheila; Johnson, Phil; Orazem, Virginia; Graf, Helcia; Crom, Clara; Goulder, Chris; Brodd, Carla; Soderberg, Stan; Davie, Tom; Baker, Ron; Scott, Jackie; Billings, Ruth; Jennings, Dinah; Flemming, Marilyn; Kling, Dave; Gunn, Frank; Wright, Bev; Nepean, Don",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1951-summer.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1951-summer.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1951-summer_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1951-summer_th.jpg
blot_2010-april,Blot Magazine April Issue 2020,2010-04,"Stepping Into the Octagon; Gimme Fuel, Gimme Fire, Gimme That Which I Desire; A New Landscape For Sexual Diversity; Winning the Battle; High Hopes, Big Dreams","Rudd, Elizabeth; Otzenberger, Kevin; Jacob Smith; Kelcie Moseley","Smith, Jacob; Bingham, Ross; Eddins, Tanya; Hadley, Kelli; Schlake, Jennifer; Thomas, Chava; Czirr, Eric; Morris, Loren; Obert, Scott; Olson, Jens; Parks, Ryan; Reznicek, Jeffrey; Barber, Jake; Groff, Nick; Pinchuk, Ilya",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2010-april.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2010-april.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2010-april_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2010-april_th.jpg
blot_2009-december,Blot Magazine December 2009,2009-12,Leveling the Playing Field; Breaking Down Digital Networking; Local Scene Inspires Student Musicians; 1a.m.-4a.m.: Moscow; 10 Cheap Moscow Dates; Inside the Net: Blocking the Competition; Rallying the Most Out of Life; photo gallery,"DesJarlais, Kayla; Rudd, Elizabeth","Barber, Jake; Bingham, Ross; Cook, Megan; Groff, Nick; Whitney, Kristen; Samuels, Kelsey; MacDonald, Sarah; Czirr, Eric; Lawson, Theo; Reznicek, Jeffrey; Olson, Jens; Callaghan, Grant; Smith, Jacob; Schroeder, Whitmey; Short, Lisa; Solotov, Ivan",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2009-december.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2009-december.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2009-december_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2009-december_th.jpg
blot_2009-november,Blot Magazine November 2009,2009-11,Beyond Black and White; Behind the Face of the Clock Tower; Now What?; Education Through Outdoor Recreation; From the Rugby Pitch to the Football Field; German Legs Set Idaho Records; Student Gallery,"DesJarlais, Kayla; Rudd, Elizabeth; Solotov, Ivan","Barber, Jake; Cook, Megan; Groff, Nick; Kellis, Marcus; Kucharzyk, Kate; Lawson, Theo; Schlake, Jennifer; Schroeder, Whitney; Short, Lisa; Solotov, Ivan",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2009-november.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2009-november.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2009-november_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2009-november_th.jpg
blot_2009-april,Blot Magazine April 2009,2009-04,Chasing the high; Waiting for peace; The inner workings of a DDD performance; Raw art; Kayla Mortellaro; Artem Kuznetsov; Pimp rides; Gallery,"Hirai, Kimberly; Turner, Alexiss; Lords, Christina","Barber, Jake; Cook, Megan; Dyer, Dan; Frank, Abby; Groff, Nick; Hattenberg, Kylie; Lords, Christina; MacDonald, Scott; Macy, Tyler; Otzenberger, Kevin; Stone, Scott",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2009-april.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2009-april.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2009-april_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2009-april_th.jpg
blot_2009-march,Blot Magazine March 2009,2009-03,Through the shot glass; Game on; Life in translation; McCall Outdoor Science School; Amanda Morrow; Cesar Barquero; Deep research from UI's College of Graduate Studies,"Hirai, Kimberly; Turner, Alexiss; Lords, Christina","Barber, Jake; Cook, Megan; Groff, Nick; Lords, Christina; MacDonald, Sarah; Macy, Tyler; Otzenberger, Kevin; Petersen, Eric; Shepherd, Lianna; Stone, Scott; Wright, Reid",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2009-march.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2009-march.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2009-march_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2009-march_th.jpg
blot_2008-december,Blot Magazine December 2008,2008-12,A functional design; Just over broke; Impressions; Still frames; Athletic radar; The last word,"Turner, Alexis; Hirai, Kimberly; Barber, Jake; Lords, Christina","Miller, Aubrey; Curtis, Alana; MacDonald, Sarah; Nelson, Mallory; Otzenberger, Kevin; Stone, Scott; Wright, Reid; Barber, Jake; Groff, Nick; Macy, Tyler; O'Neal, Shawn",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2008-december.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2008-december.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2008-december_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2008-december_th.jpg
blot_2008-october,Blot Magazine October 2008,2008-10,"Good Vibes; Standing Out; Impressions: The Lynch Family, Interim President Steven Daley-Laursen; Still frames; Athletic Radar: Haley Larsen, T.J. Conley; The Last Word","Hirai, Kimberly; Turner, Alexis; Barber, Jake; Lords, Christina","Miller, Aubrey; Hirai, Kimberly; Husky, Kelsey; Lepinski, Lauren; Lords, Christina; Shepherd, Lianna; Stone, Scott; Barber, Jake; Groff, Nick; Miller, Aubrey; O'Neal, Shawn",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2008-october.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2008-october.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2008-october_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2008-october_th.jpg
blot_2008-summer,Blot Magazine Summer 2008,2008,"Summer Bios; A place to go; Q&A Richard Hill; From Idaho to Iraq; She knows, she loves, she cares; Photo Gallery","Bunch, Desirea","Bentley, Jennifer; Dosono, Patrick; Bresnahan, Stephnie; Bunch, Desirea; Nolan, Megan; Steward, Stephanie; Calzada, Austin; Hirai, Kimberly; Lords, Christina; Roizen, Alexis",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2008-summer.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2008-summer.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2008-summer_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2008-summer_th.jpg
blot_2008-april,Blot Magazine April 2008,2008-04,Vandals to watch; Moscow ink; Discovering Millennials: my five stages of grief; Natalie Webb; Jon Gaffney; Best of Moscow; Photo Gallery,"Hirai, Kimberly; Rowles, Roger D.; Cummings, Savannah","Heileson, Angela; Pfeifer, Kylie; Tranchell, T.J.; Shepherd, Lianna; Otzenberger, Kevin; Hirai, Kimberly; Jones, Hugh; Rowles, Roger D.; Hanson, Perry; Macy, Tyler; Groff, Nick; Petersen, Eric; Webb, Natalie; MacLeod-Bickley, Lenore; Heileson, Angela; O'Neal, Shawn",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2008-april.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2008-april.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2008-april_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2008-april_th.jpg
blot_2008-february,Blot Magazine February 2008,2008-02,Vandals to watch; Cocaine: drug of choice; Clubs: don't be shy; Dennis West; Traci Craig; Best of Moscow; Photo Gallery,"Wright, Carissa; Hirai, Kimberly; Rowles, Roger D.; Cummings, Savannah","Heileson, Angela; Pfeifer, Kylie; Rowles, Roger D.; Benoit, Sarrah; Wright, Carissa; Hirai, Kimberly; Shepherd, Lianna; Dighton, Cari; Jones, Hugh; Macy, Tyler; Hanson, Perry; Groff, Nick; Petersen, Eric; Lewis, Andy; Heileson, Angela; O'Neal, Shawn",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2008-february.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2008-february.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2008-february_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2008-february_th.jpg
blot_2007-december,Blot Magazine December 2007,2007-12,"Vandals to watch; Homebrewing; Vagrant Vandal; Living to help the dead; Partner in crime: solving it, that is; Best of Moscow; Photo Gallery","Wright, Carissa; Hirai, Kimberly; Rowles, Roger D.; Cummings, Savannah","Heileson, Angela; Pfeifer, Kylie; Herrenbruck, Adam; Otzenberger, Kevin; Hirai, Kimberly; West, Ryan; Taylor, Robert J.; Rowles, Roger D.; Herrenbruck, Adam; Macy, Tyler; Hanson, Perry; Barber, Jake; Lu, Karen; O'Neal, Shawn",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2007-december.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2007-december.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2007-december_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2007-december_th.jpg
blot_2007-october,Blot Magazine October 2007,2007-10,"Vandals to watch; Speaking of...; Beer, books & brats; Body image; The science & art of glassblowing; Profile: Joe Vandal; Profile: Tyler Macy; Photo Gallery","Wright, Carissa; Hirai, Kimberly; Rowles; Roger; Cummings, Savannah","Heileson, Angela; Pfiefer, Kylie; Benoit, Sarrah; McKeel, John; Montierth, Lisa; Shepherd, Lianna; Herrenbruck, Adam; Barber, Jake; Rowles, Roger; Schott, Josh; Morache, Mathias; Waters, David; O'Neal, Shawn",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2007-october.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2007-october.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2007-october_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2007-october_th.jpg
blot_2007-spring,Blot Magazine Spring 2007,2007,"Year in Cartoons; Notes on a College Town; Things to do on the Palouse; The DJs say; Running on Chicken; Micro Safari; More than a Market; What shall we do with the bedroom?; Wolves in Idaho -- A Debatable Presence; Fiction: ""The Dreaded Boinkas""; Life as a Vandal; Review: Preaching the Blues; Film: Students making movies; Profile: Caring for Communities; Profile: Mentoring Moscow; Alumni: Putting down Roots","Wright, Carissa; Carman, Miranda; Roberts, Tara","Olsen, Charlie; Carman, Miranda; Davlin, Melissa; Garmire, Sean; Hennessey, Ryli; Hirai, Kimberly; Howell, Michael; Murai, Kentaro; Roberts, Tara; Shepherd, Sara; Stone, Mackenzie; Taylor, Robert J.; Tripepi, Ann; Williams, Sean R.; Davlin, Melissa; Murai, Kentaro; Olsen, Charlie; Rowles, Roger; Wareham, Lisa; Tong, Paul; Johnson, Blake; O'Neal, Shawn",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2007-spring.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2007-spring.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2007-spring_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2007-spring_th.jpg
blot_2006-fall,Blot Magazine Fall 2006,2006,How to get a job; Movies: The best and the worst; Ten comic book movies you need to see (and five that really sucked); Village Bicycle Project; Idaho Space Grant; Latin dancing; Longboarding; Fifty Years Later; A Haunted Campus; Operation Education; Theater -- Production of The Country Wife; Technology -- A look at Final Fantasy's best and worst; Profiles -- Two unique Greeks; Alumni -- Deployed in Iraq,"Wright, Carissa; Fritzley, Katie; Davlin, Melissa; Roberts, Tara","West, Ryan; Holloway, Pat; Olsen, Charlie; Fritzley, Katie; Mullins, Jessica; Flowers, Hillary; Riedner, Hartley; Hirai, Kimberly; Roberts, Tara; McGovern, Frank; Wright, Carissa; Myrhe, Kjersti; Shepherd, Sara; Taylor, Robert; Davlin, Melissa; Wareham, Lisa; Murai, Kentaro; Pfeifer, Kylie; Slocum, Joel; O'Neal, Shawn",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2006-fall.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2006-fall.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2006-fall_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2006-fall_th.jpg
blot_2006-spring-3,Blot Magazine Spring 2006:4,2006,"The semester in cartoons; Wisdom of the sexes; What we think; Chuck Norris Facts; Day trips; Student finance guide; I'm not a feminist, but...; Fantasy in action; UI engineers clean up; Preschool offers practice; Snowbound; Culture Wars; Lunch Counter Legacy; Sports; Tech; Politics","Olson, Sean; Fritzley, Katie; Wright, Carissa; Roberts, Tara","Allen, Nathan; Bickley, Dan; McGovern, Frank; Hixon, Laura; Ross, Jon; Roberts, Tara; Crowe, Kelly; Lamb, Keanan; Taylor, Sam; Broyles, Megan; Keylly, Matt; Anderson, Abby; Olsen, Charlie; Davlin, Melissa; Murai, Kentaro; Murphy, Clifford; Wareham, Lisa; O'Neal, Shawn; Riedner, Hartley",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_2006-spring-3.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_2006-spring-3.pdf,https://objects.lib.uidaho.edu/blot/small/blot_2006-spring-3_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_2006-spring-3_th.jpg
